UBIGEO;DEPARTAMENTO;PROVINCIA;DISTRITO;LOCALIDAD;CONSUMO_KW;POTENCIA_CONTRATADA;MONTO_SOLES
150201;LIMA;BARRANCA;BARRANCA;BARRANCA;0;1;6.2
150201;LIMA;BARRANCA;BARRANCA;ARAYA GRANDE;49;1;43.9
150201;LIMA;BARRANCA;BARRANCA;ARAYA GRANDE;0;1;6.2
150201;LIMA;BARRANCA;BARRANCA;ARAYA GRANDE;97;1;200.5
150201;LIMA;BARRANCA;BARRANCA;ARAYA GRANDE;53;1;47.7
150201;LIMA;BARRANCA;BARRANCA;ARAYA GRANDE;0;1;28.9
150201;LIMA;BARRANCA;BARRANCA;ARAYA GRANDE;295;1;330.9
150201;LIMA;BARRANCA;BARRANCA;SANTA VICTORIA;17;1;12.4
150201;LIMA;BARRANCA;BARRANCA;SANTA VICTORIA;122;1;120.1
150201;LIMA;BARRANCA;BARRANCA;ARAYA CHICA;50;1;44.9
150201;LIMA;BARRANCA;BARRANCA;BARRANCA;77;1;70.6
150201;LIMA;BARRANCA;BARRANCA;BARRANCA;1;1;13.5
150201;LIMA;BARRANCA;BARRANCA;PRIMERO DE MAYO;48;1;43
150201;LIMA;BARRANCA;BARRANCA;PRIMERO DE MAYO;103;1;102.1
150201;LIMA;BARRANCA;BARRANCA;PRIMERO DE MAYO;41;1;36.3
150201;LIMA;BARRANCA;BARRANCA;PRIMERO DE MAYO;52;1;46.7
150201;LIMA;BARRANCA;BARRANCA;BARRANCA;32;1;27.7
150201;LIMA;BARRANCA;BARRANCA;PRIMERO DE MAYO;152;1;189
50805;AYACUCHO;PAUCAR DEL SARA SARA;MARCABAMBA;MARCABAMBA;19;3;13.6
50804;AYACUCHO;PAUCAR DEL SARA SARA;LAMPA;SAN SEBASTIAN DE SACRACA;0;3;6.2
50804;AYACUCHO;PAUCAR DEL SARA SARA;LAMPA;SAN SEBASTIAN DE SACRACA;24;3;15.5
50804;AYACUCHO;PAUCAR DEL SARA SARA;LAMPA;VILLA COLCABAMBA;24;3;15.5
50805;AYACUCHO;PAUCAR DEL SARA SARA;MARCABAMBA;MARCABAMBA;36;1;55.2
50805;AYACUCHO;PAUCAR DEL SARA SARA;MARCABAMBA;MARCABAMBA;71;1;65.2
50805;AYACUCHO;PAUCAR DEL SARA SARA;MARCABAMBA;MARCABAMBA;161;1;197
50805;AYACUCHO;PAUCAR DEL SARA SARA;MARCABAMBA;MARCABAMBA;45;1;40.1
50805;AYACUCHO;PAUCAR DEL SARA SARA;MARCABAMBA;MARCABAMBA;12;1;10.8
50805;AYACUCHO;PAUCAR DEL SARA SARA;MARCABAMBA;MARCABAMBA;41;1;36.3
50804;AYACUCHO;PAUCAR DEL SARA SARA;LAMPA;SAN SEBASTIAN DE SACRACA;33;1;28.6
50804;AYACUCHO;PAUCAR DEL SARA SARA;LAMPA;SAN SEBASTIAN DE SACRACA;29;1;17.4
50804;AYACUCHO;PAUCAR DEL SARA SARA;LAMPA;SAN SEBASTIAN DE SACRACA;6;1;8.5
50804;AYACUCHO;PAUCAR DEL SARA SARA;LAMPA;SAN SEBASTIAN DE SACRACA;30;1;17.8
50804;AYACUCHO;PAUCAR DEL SARA SARA;LAMPA;SAN SEBASTIAN DE SACRACA;52;1;89.5
50804;AYACUCHO;PAUCAR DEL SARA SARA;LAMPA;SAN SEBASTIAN DE SACRACA;47;1;42
50804;AYACUCHO;PAUCAR DEL SARA SARA;LAMPA;SAN SEBASTIAN DE SACRACA;5;1;8
50804;AYACUCHO;PAUCAR DEL SARA SARA;LAMPA;SAN SEBASTIAN DE SACRACA;0;1;5.2
50804;AYACUCHO;PAUCAR DEL SARA SARA;LAMPA;SAN SEBASTIAN DE SACRACA;38;1;61
50804;AYACUCHO;PAUCAR DEL SARA SARA;LAMPA;SAN SEBASTIAN DE SACRACA;12;1;10.8
50804;AYACUCHO;PAUCAR DEL SARA SARA;LAMPA;SAN SEBASTIAN DE SACRACA;12;1;10.9
50804;AYACUCHO;PAUCAR DEL SARA SARA;LAMPA;SAN SEBASTIAN DE SACRACA;29;1;17.4
50804;AYACUCHO;PAUCAR DEL SARA SARA;LAMPA;SAN SEBASTIAN DE SACRACA;9;1;9.6
50804;AYACUCHO;PAUCAR DEL SARA SARA;LAMPA;LAMPA;33;1;28.7
50804;AYACUCHO;PAUCAR DEL SARA SARA;LAMPA;LAMPA;47;1;42
50804;AYACUCHO;PAUCAR DEL SARA SARA;LAMPA;LAMPA;13;1;11.2
50804;AYACUCHO;PAUCAR DEL SARA SARA;LAMPA;VILLA COLCABAMBA;3;1;7.2
50804;AYACUCHO;PAUCAR DEL SARA SARA;LAMPA;VILLA COLCABAMBA;15;1;12
50804;AYACUCHO;PAUCAR DEL SARA SARA;LAMPA;VILLA COLCABAMBA;5;1;7.6
50804;AYACUCHO;PAUCAR DEL SARA SARA;LAMPA;NAHUAPAMPA;65;1;59.1
50804;AYACUCHO;PAUCAR DEL SARA SARA;LAMPA;NAHUA ALTA;0;1;48.5
50704;AYACUCHO;PARINACOCHAS;PACAPAUSA;AGUA CALIENTE;44;3;39.4
50701;AYACUCHO;PARINACOCHAS;CORACORA;CCASACCAHUA;0;1;6.2
50704;AYACUCHO;PARINACOCHAS;PACAPAUSA;HUARCCA;1;1;19.1
50707;AYACUCHO;PARINACOCHAS;SAN FRANCISCO DE RAVACAYCO;CERCAYMARCA;0;1;6.2
40808;AREQUIPA;LA UNION;SAYLA;YANAYA;5;1;8.2
40809;AREQUIPA;LA UNION;TAURIA;TASNO (TASNU);0;1;6.3
90407;HUANCAVELICA;CASTROVIRREYNA;HUACHOS;HUERAYA;1;1;6.5
90401;HUANCAVELICA;CASTROVIRREYNA;CASTROVIRREYNA;VISTA ALEGRE;2;1;6.9
90404;HUANCAVELICA;CASTROVIRREYNA;CAPILLAS;TUCLUCHE;9;3;9.6
90401;HUANCAVELICA;CASTROVIRREYNA;CASTROVIRREYNA;COCHA;4;0.11;10.1
90409;HUANCAVELICA;CASTROVIRREYNA;MOLLEPAMPA;OCORO;1;0.15;6.6
90405;HUANCAVELICA;CASTROVIRREYNA;CHUPAMARCA;TIPICOCHA;0;0.15;6.2
90404;HUANCAVELICA;CASTROVIRREYNA;CAPILLAS;MARCAS;71;0.85;64.8
90401;HUANCAVELICA;CASTROVIRREYNA;CASTROVIRREYNA;CABRACANCHA;1;1;13.2
90409;HUANCAVELICA;CASTROVIRREYNA;MOLLEPAMPA;SUYTUPAMPA;1;1;6.5
90409;HUANCAVELICA;CASTROVIRREYNA;MOLLEPAMPA;SUYTUPAMPA;0;1;6.2
90409;HUANCAVELICA;CASTROVIRREYNA;MOLLEPAMPA;SUYTUPAMPA;1;1;6.5
90409;HUANCAVELICA;CASTROVIRREYNA;MOLLEPAMPA;OCORO;7;1;8.8
90409;HUANCAVELICA;CASTROVIRREYNA;MOLLEPAMPA;OCORO;7;1;8.7
90401;HUANCAVELICA;CASTROVIRREYNA;CASTROVIRREYNA;COCHA;1;1;6.6
90401;HUANCAVELICA;CASTROVIRREYNA;CASTROVIRREYNA;COCHA;3;1;7.3
90401;HUANCAVELICA;CASTROVIRREYNA;CASTROVIRREYNA;COCHA;0;1;6.2
90401;HUANCAVELICA;CASTROVIRREYNA;CASTROVIRREYNA;COCHA BAJA;9;1;10.8
90401;HUANCAVELICA;CASTROVIRREYNA;CASTROVIRREYNA;COCHA BAJA;6;1;9.4
90401;HUANCAVELICA;CASTROVIRREYNA;CASTROVIRREYNA;CASTROVIRREYNA;0;5;9.9
90402;HUANCAVELICA;CASTROVIRREYNA;ARMA;TOTORA;34;1;29.7
90615;HUANCAVELICA;HUAYTARA;SANTO DOMINGO DE CAPILLAS;TINQUE COCHA;7;1;8.9
90616;HUANCAVELICA;HUAYTARA;TAMBO;TINCOCC;6;1;7.5
90616;HUANCAVELICA;HUAYTARA;TAMBO;TINCOCC;0;1;6.2
90616;HUANCAVELICA;HUAYTARA;TAMBO;TACCRA;0;1;2.8
90602;HUANCAVELICA;HUAYTARA;AYAVI;SANTA ROSA;5;1;8
90602;HUANCAVELICA;HUAYTARA;AYAVI;MIRAFLORES;11;1;10.5
90602;HUANCAVELICA;HUAYTARA;AYAVI;MIRAFLORES;0;1;6.2
90602;HUANCAVELICA;HUAYTARA;AYAVI;BUENA VISTA;0;1;86.1
90613;HUANCAVELICA;HUAYTARA;SANTIAGO DE CHOCORVOS;SANTA ROSA DE MEJORADA;0;1;6.2
90613;HUANCAVELICA;HUAYTARA;SANTIAGO DE CHOCORVOS;SANTIAGO DE CHOCORVOS;104;5;302.5
90613;HUANCAVELICA;HUAYTARA;SANTIAGO DE CHOCORVOS;SAN ANTONIO DE ANDAYMARCA (ANDAYMARCO);0;1;6.2
